loss,lr,acc
0.09947313368320465,5e-05,0.3125
0.11451278626918793,5e-05,0.25
0.099801205098629,5e-05,0.4375
0.08510439842939377,5e-05,0.375
0.11979323625564575,5e-05,0.125
0.15803749859333038,5e-05,0.0625
0.08596151322126389,5e-05,0.1875
0.12579840421676636,5e-05,0.25
0.10571248829364777,5e-05,0.25
0.08101661503314972,5e-05,0.25
0.0771106705069542,5e-05,0.4375
0.12527874112129211,5e-05,0.1875
0.07306709885597229,5e-05,0.3125
0.10927389562129974,5e-05,0.1875
0.07955645024776459,5e-05,0.375
0.1061318963766098,5e-05,0.25
0.13055703043937683,5e-05,0.25
0.07895076274871826,5e-05,0.3125
0.06708072870969772,5e-05,0.5
0.10907221585512161,5e-05,0.1875
0.16899780929088593,5e-05,0.0625
0.12019515782594681,5e-05,0.3125
0.0825045108795166,5e-05,0.375
0.07700740545988083,5e-05,0.3125
0.09314671158790588,5e-05,0.1875
0.13748306035995483,5e-05,0.25
0.09474322199821472,5e-05,0.1875
0.10649044811725616,5e-05,0.3125
0.10568680614233017,5e-05,0.3125
0.07504136860370636,5e-05,0.4375
0.08625493943691254,5e-05,0.25
0.11619140952825546,5e-05,0.1875
0.11475054919719696,5e-05,0.1875
0.09870215505361557,5e-05,0.25
0.12996996939182281,5e-05,0.1875
0.10314076393842697,5e-05,0.3125
0.14173874258995056,5e-05,0.125
0.10048150271177292,5e-05,0.1875
0.0900643914937973,5e-05,0.3125
0.09217732399702072,5e-05,0.3125
0.10577311366796494,5e-05,0.1875
0.09911872446537018,5e-05,0.375
0.06253554672002792,5e-05,0.6875
0.11725541204214096,5e-05,0.3125
0.06650996953248978,5e-05,0.4375
0.08117440342903137,5e-05,0.3125
0.11452379822731018,5e-05,0.3125
0.11261043697595596,5e-05,0.1875
0.13718241453170776,5e-05,0.3125
0.1379747986793518,5e-05,0.125
0.11038760840892792,5e-05,0.125
0.10573650151491165,5e-05,0.4375
0.09728340804576874,5e-05,0.375
0.09831199795007706,5e-05,0.25
0.07393507659435272,5e-05,0.4375
0.09324131906032562,5e-05,0.25
0.13299767673015594,5e-05,0.0625
0.09714426845312119,5e-05,0.3125
0.09483516961336136,5e-05,0.3125
0.06971754133701324,5e-05,0.375
0.09532035142183304,5e-05,0.25
0.07657305151224136,5e-05,0.4375
0.08296062052249908,5e-05,0.25
0.10042231529951096,5e-05,0.3125
0.12977644801139832,5e-05,0.125
0.1250762790441513,5e-05,0.125
0.07751041650772095,5e-05,0.375
0.11438187956809998,5e-05,0.375
0.09975817054510117,5e-05,0.125
0.08538733422756195,5e-05,0.125
0.0913456529378891,5e-05,0.3125
0.08930220454931259,5e-05,0.3125
0.10608527064323425,5e-05,0.125
0.12328793853521347,5e-05,0.1875
0.062077660113573074,5e-05,0.4375
0.09819977730512619,5e-05,0.3125
0.08086826652288437,5e-05,0.5625
0.1140415221452713,5e-05,0.4375
0.11815301328897476,5e-05,0.125
0.10091543942689896,5e-05,0.3125
0.09124281257390976,5e-05,0.3125
0.08830729871988297,5e-05,0.25
0.11755545437335968,5e-05,0.25
0.09272204339504242,5e-05,0.25
0.09758946299552917,5e-05,0.375
0.07697519659996033,5e-05,0.25
0.07190686464309692,5e-05,0.5625
0.09607653319835663,5e-05,0.25
0.1452670693397522,5e-05,0.1875
0.08771324902772903,5e-05,0.25
0.10464869439601898,5e-05,0.25
0.0969567820429802,5e-05,0.1875
0.09792517125606537,5e-05,0.25
0.13221465051174164,5e-05,0.125
0.09279929101467133,5e-05,0.25
0.07627244293689728,5e-05,0.375
0.10768307000398636,5e-05,0.3125
0.08876022696495056,5e-05,0.3125
0.10009942203760147,5e-05,0.3125
0.09811175614595413,5e-05,0.3125
0.12426650524139404,5e-05,0.375
0.12797176837921143,5e-05,0.125
0.08592649549245834,5e-05,0.375
0.1269756406545639,5e-05,0.1875
0.11020249128341675,5e-05,0.1875
0.09144981950521469,5e-05,0.1875
0.1090947762131691,5e-05,0.125
0.06975540518760681,5e-05,0.5
0.15100057423114777,5e-05,0.0625
0.07100006192922592,5e-05,0.375
0.08836667239665985,5e-05,0.25
0.12613876163959503,5e-05,0.1875
0.08353319019079208,5e-05,0.3125
0.12555097043514252,5e-05,0.1875
0.08641708642244339,5e-05,0.25
0.051259949803352356,5e-05,0.5
0.07273035496473312,5e-05,0.5
0.11879163980484009,5e-05,0.125
0.12241896986961365,5e-05,0.25
0.12542608380317688,5e-05,0.1875
0.09653875231742859,5e-05,0.25
0.08579116314649582,5e-05,0.25
0.07350625842809677,5e-05,0.3125
0.07283706963062286,5e-05,0.25
0.11918342858552933,5e-05,0.3125
0.09914492070674896,5e-05,0.375
0.09306412190198898,5e-05,0.3125
0.12827901542186737,5e-05,0.3125
0.08958625048398972,5e-05,0.1875
0.07243690639734268,5e-05,0.4375
0.11634639650583267,5e-05,0.375
0.07846804708242416,5e-05,0.5
0.12031841278076172,5e-05,0.375
0.09903625398874283,5e-05,0.3125
0.16024541854858398,5e-05,0.0625
0.1323600858449936,5e-05,0.125
0.11380042880773544,5e-05,0.1875
0.10845805704593658,5e-05,0.25
0.12356245517730713,5e-05,0.1875
0.09144256263971329,5e-05,0.25
0.10744351893663406,5e-05,0.1875
0.06811848282814026,5e-05,0.5
0.09813716262578964,5e-05,0.4375
0.09103886038064957,5e-05,0.3125
0.13252738118171692,5e-05,0.125
0.09205573052167892,5e-05,0.3125
0.08268249034881592,5e-05,0.3125
0.09571366012096405,5e-05,0.1875
0.07334538549184799,5e-05,0.375
0.09734180569648743,5e-05,0.375
0.10678268224000931,5e-05,0.3125
0.07539770007133484,5e-05,0.375
0.1178722232580185,5e-05,0.25
0.10113925486803055,5e-05,0.1875
0.10936091095209122,5e-05,0.125
0.0974847823381424,5e-05,0.1875
0.12269385904073715,5e-05,0.1875
0.08938243985176086,5e-05,0.3125
0.09337486326694489,5e-05,0.1875
0.10638868063688278,5e-05,0.1875
0.09590944647789001,5e-05,0.125
0.12344897538423538,5e-05,0.125
0.10774406045675278,5e-05,0.125
0.0913463905453682,5e-05,0.375
0.07578334957361221,5e-05,0.25
0.0923924595117569,5e-05,0.3125
0.08820991218090057,5e-05,0.4375
0.09155191481113434,5e-05,0.3125
0.10612256079912186,5e-05,0.1875
0.1210102066397667,5e-05,0.125
0.11199427396059036,5e-05,0.25
0.10622046887874603,5e-05,0.5
0.07256760448217392,5e-05,0.4375
0.09953092038631439,5e-05,0.25
0.08755723387002945,5e-05,0.3125
0.1051769107580185,5e-05,0.1875
0.10222650319337845,5e-05,0.25
0.11230619996786118,5e-05,0.25
0.12504442036151886,5e-05,0.1875
0.07956205308437347,5e-05,0.25
0.07605570554733276,5e-05,0.4375
0.09615635126829147,5e-05,0.375
0.07931645214557648,5e-05,0.5
0.11525481939315796,5e-05,0.25
0.09408740699291229,5e-05,0.375
0.12296057492494583,5e-05,0.0625
0.09829684346914291,5e-05,0.1875
0.08150777220726013,5e-05,0.375
0.10951867699623108,5e-05,0.125
0.09194551408290863,5e-05,0.3125
0.13143187761306763,5e-05,0.25
0.13157637417316437,5e-05,0.125
0.08769654482603073,5e-05,0.4375
0.10991771519184113,5e-05,0.25
0.10342478007078171,5e-05,0.25
0.10772348940372467,5e-05,0.3125
0.14265114068984985,5e-05,0.1875
0.09875910729169846,5e-05,0.125
0.12701930105686188,5e-05,0.125
0.0884411409497261,5e-05,0.3125
0.0832471176981926,5e-05,0.375
0.12457867711782455,5e-05,0.125
0.10288126021623611,5e-05,0.375
0.09837140887975693,5e-05,0.1875
0.11752268671989441,5e-05,0.25
0.09528389573097229,5e-05,0.1875
0.0986696183681488,5e-05,0.25
0.09630084782838821,5e-05,0.375
0.10805794596672058,5e-05,0.125
0.1307051181793213,5e-05,0.1875
0.10572756081819534,5e-05,0.25
0.09852399677038193,5e-05,0.125
0.08688440173864365,5e-05,0.375
0.13034208118915558,5e-05,0.375
0.10395825654268265,5e-05,0.25
0.11526504158973694,5e-05,0.125
0.08496930450201035,5e-05,0.3125
0.11256671696901321,5e-05,0.375
0.1487448513507843,5e-05,0.0625
0.09954871982336044,5e-05,0.3125
0.12018033117055893,5e-05,0.125
0.09244091808795929,5e-05,0.375
0.08900680392980576,5e-05,0.1875
0.11293331533670425,5e-05,0.1875
0.09903017431497574,5e-05,0.1875
0.10477040708065033,5e-05,0.25
0.11130156368017197,5e-05,0.0625
0.10053329169750214,5e-05,0.375
0.0902966633439064,5e-05,0.25
0.10862759500741959,5e-05,0.5
0.07070543617010117,5e-05,0.4375
0.09669146686792374,5e-05,0.5625
0.0969463661313057,5e-05,0.1875
0.10720640420913696,5e-05,0.3125
0.08268007636070251,5e-05,0.4375
0.12689095735549927,5e-05,0.125
0.10277026146650314,5e-05,0.25
0.10766852647066116,5e-05,0.25
0.0990709438920021,5e-05,0.25
0.10460062325000763,5e-05,0.375
0.15879075229167938,5e-05,0.0625
0.1081816703081131,5e-05,0.3125
0.09181515872478485,5e-05,0.25
0.11157797276973724,5e-05,0.25
0.10854510217905045,5e-05,0.25
0.10289846360683441,5e-05,0.125
0.07475122809410095,5e-05,0.4375
0.09349863976240158,5e-05,0.25
0.12832939624786377,5e-05,0.125
0.1636561006307602,5e-05,0.125
0.13485024869441986,5e-05,0.1875
0.11985661834478378,5e-05,0.1875
0.08378513157367706,5e-05,0.25
0.09223244339227676,5e-05,0.25
0.09119336307048798,5e-05,0.25
0.09204234927892685,5e-05,0.125
0.10952005535364151,5e-05,0.25
0.08432944118976593,5e-05,0.25
0.08922727406024933,5e-05,0.375
0.08768967539072037,5e-05,0.5
0.08392200618982315,5e-05,0.1875
0.10599122196435928,5e-05,0.25
0.09050115942955017,5e-05,0.3125
0.0705634355545044,5e-05,0.375
0.09494791179895401,5e-05,0.3125
0.12484065443277359,5e-05,0.3125
0.10269177705049515,5e-05,0.375
0.11631946265697479,5e-05,0.1875
0.07377222180366516,5e-05,0.4375
0.08527695387601852,5e-05,0.3125
0.09071563929319382,5e-05,0.3125
0.10287817567586899,5e-05,0.125
0.10701188445091248,5e-05,0.0625
0.10672888159751892,5e-05,0.1875
0.08286374062299728,5e-05,0.3125
0.15344727039337158,5e-05,0.1875
0.11973360925912857,5e-05,0.125
0.08034880459308624,5e-05,0.4375
0.08600803464651108,5e-05,0.375
0.08148875832557678,5e-05,0.25
0.09383687376976013,5e-05,0.375
0.09889819473028183,5e-05,0.125
0.12092986702919006,5e-05,0.3125
0.10214320570230484,5e-05,0.1875
0.06680095195770264,5e-05,0.4375
0.08641289174556732,5e-05,0.375
0.10181131958961487,5e-05,0.25
0.12100726366043091,5e-05,0.3125
0.09876423329114914,5e-05,0.25
0.1191687285900116,5e-05,0.25
0.1062370240688324,5e-05,0.1875
0.10091487318277359,5e-05,0.1875
0.09062983840703964,5e-05,0.3125
0.10461623966693878,5e-05,0.375
0.09413019567728043,5e-05,0.1875
0.07677999883890152,5e-05,0.5625
0.09169057756662369,5e-05,0.5
0.12588825821876526,5e-05,0.25
0.10316351801156998,5e-05,0.25
0.10985118895769119,5e-05,0.25
0.1128363087773323,5e-05,0.375
0.0940416157245636,5e-05,0.375
0.0752350464463234,5e-05,0.4375
0.13905751705169678,5e-05,0.0625
0.15211382508277893,5e-05,0.125
0.10324878990650177,5e-05,0.125
0.08880074322223663,5e-05,0.3125
0.08218423277139664,5e-05,0.25
0.11147117614746094,5e-05,0.25
0.09681262820959091,5e-05,0.3125
0.11071792244911194,5e-05,0.25
0.15435084700584412,5e-05,0.125
0.1380772739648819,5e-05,0.1875
0.11735481768846512,5e-05,0.1875
0.09630022943019867,5e-05,0.25
0.12647728621959686,5e-05,0.0625
0.10507746785879135,5e-05,0.1875
0.08589322865009308,5e-05,0.375
0.09513834863901138,5e-05,0.3125
0.07454436272382736,5e-05,0.4375
0.09265878051519394,5e-05,0.25
0.08382333070039749,5e-05,0.25
0.11833010613918304,5e-05,0.375
0.10407381504774094,5e-05,0.125
0.09188785403966904,5e-05,0.4375
0.09796489775180817,5e-05,0.1875
0.11261441558599472,5e-05,0.1875
0.09337390959262848,5e-05,0.25
0.1052117720246315,5e-05,0.3125
0.08238973468542099,5e-05,0.5
0.1029561460018158,5e-05,0.1875
0.09965672343969345,5e-05,0.1875
0.12333856523036957,5e-05,0.1875
0.10236703604459763,5e-05,0.25
0.11413637548685074,5e-05,0.1875
0.07575759291648865,5e-05,0.375
0.08418015390634537,5e-05,0.375
0.1326076090335846,5e-05,0.125
0.1570035070180893,5e-05,0.3125
0.08063727617263794,5e-05,0.25
0.10527940094470978,5e-05,0.375
0.10387172549962997,5e-05,0.1875
0.08080120384693146,5e-05,0.5
0.10754680633544922,5e-05,0.3125
0.13743309676647186,5e-05,0.25
0.11424758285284042,5e-05,0.125
0.1048165112733841,5e-05,0.1875
0.11656785756349564,5e-05,0.25
0.14140719175338745,5e-05,0.125
0.11172119528055191,5e-05,0.1875
0.07892816513776779,5e-05,0.1875
0.09678302705287933,5e-05,0.1875
0.08229630440473557,5e-05,0.3125
0.06991289556026459,5e-05,0.4375
0.10670772939920425,5e-05,0.125
0.1119474247097969,5e-05,0.1875
0.1120072454214096,5e-05,0.125
0.08786093443632126,5e-05,0.1875
0.10175706446170807,5e-05,0.125
0.11469575762748718,5e-05,0.25
0.12796303629875183,5e-05,0.125
0.09388116747140884,5e-05,0.375
0.11820127815008163,5e-05,0.25
0.07550517469644547,5e-05,0.3125
0.10181694477796555,5e-05,0.25
0.11687253415584564,5e-05,0.1875
0.11800921708345413,5e-05,0.25
0.10059759020805359,5e-05,0.1875
0.10339318215847015,5e-05,0.3125
0.14451277256011963,5e-05,0.0
0.07395825535058975,5e-05,0.3125
0.0965932235121727,5e-05,0.25
0.13408906757831573,5e-05,0.1875
0.08444087952375412,5e-05,0.375
0.0996561124920845,5e-05,0.0
0.06886428594589233,5e-05,0.375
0.11156103760004044,5e-05,0.3125
0.0952182486653328,5e-05,0.25
0.06115732342004776,5e-05,0.5
0.11289600282907486,5e-05,0.375
0.11846370995044708,5e-05,0.1875
0.0996570736169815,5e-05,0.25
0.13096442818641663,5e-05,0.125
0.11596514284610748,5e-05,0.375
0.13431715965270996,5e-05,0.25
0.10431311279535294,5e-05,0.25
0.10679131001234055,5e-05,0.1875
0.11822019517421722,5e-05,0.0625
0.1063792034983635,5e-05,0.25
0.08460953086614609,5e-05,0.375
0.11921026557683945,5e-05,0.3125
0.11123934388160706,5e-05,0.0625
0.0883466899394989,5e-05,0.375
0.08020618557929993,5e-05,0.375
0.09123945981264114,5e-05,0.4375
0.11362788081169128,5e-05,0.25
0.09482578188180923,5e-05,0.3125
0.07191655039787292,5e-05,0.375
0.12024945765733719,5e-05,0.1875
0.07589657604694366,5e-05,0.375
0.1601923555135727,5e-05,0.25
0.09558549523353577,5e-05,0.4375
0.1301392912864685,5e-05,0.4375
0.08925165981054306,5e-05,0.1875
0.0838482528924942,5e-05,0.3125
0.07978891581296921,5e-05,0.4375
0.11981339752674103,5e-05,0.125
0.08160296082496643,5e-05,0.375
0.08893363922834396,5e-05,0.375
0.1060781180858612,5e-05,0.0625
0.06877805292606354,5e-05,0.5
0.11563923209905624,5e-05,0.25
0.10200231522321701,5e-05,0.125
0.11730804294347763,5e-05,0.1875
0.08960998803377151,5e-05,0.4375
0.08585483580827713,5e-05,0.375
0.09813777357339859,5e-05,0.1875
0.1488623023033142,5e-05,0.1875
0.10574663430452347,5e-05,0.3125
0.10800065845251083,5e-05,0.3125
0.1257367730140686,5e-05,0.1875
0.14287108182907104,5e-05,0.1875
0.13756689429283142,5e-05,0.1875
0.11173727363348007,5e-05,0.125
0.1191243827342987,5e-05,0.125
0.08118358999490738,5e-05,0.4375
0.09553393721580505,5e-05,0.1875
0.0984521135687828,5e-05,0.3125
0.11408267915248871,5e-05,0.1875
0.09526780247688293,5e-05,0.1875
0.12343043088912964,5e-05,0.375
0.09329503029584885,5e-05,0.1875
0.07039743661880493,5e-05,0.5
0.10459484159946442,5e-05,0.1875
0.1372913420200348,5e-05,0.0
0.06474067270755768,5e-05,0.3125
0.09780801087617874,5e-05,0.25
0.10612096637487411,5e-05,0.125
0.0983862429857254,5e-05,0.25
0.1217537671327591,5e-05,0.1875
0.11875013262033463,5e-05,0.125
0.15797512233257294,5e-05,0.25
0.14519935846328735,5e-05,0.0
0.13102082908153534,5e-05,0.125
0.0935421884059906,5e-05,0.375
0.08875847607851028,5e-05,0.3125
0.0952918753027916,5e-05,0.375
0.09590813517570496,5e-05,0.125
0.09025122970342636,5e-05,0.25
0.10617239028215408,5e-05,0.1875
0.07500265538692474,5e-05,0.375
0.1192852035164833,5e-05,0.1875
0.12747719883918762,5e-05,0.0625
0.12529294192790985,5e-05,0.3125
0.11602610349655151,5e-05,0.1875
0.0964202731847763,5e-05,0.1875
0.09811053425073624,5e-05,0.375
0.06416892260313034,5e-05,0.5
0.09493432939052582,5e-05,0.25
0.08552587777376175,5e-05,0.375
0.07419978082180023,5e-05,0.3125
0.1050056740641594,5e-05,0.1875
0.11955023556947708,5e-05,0.25
0.10756262391805649,5e-05,0.25
0.08040668070316315,5e-05,0.4375
0.12472359836101532,5e-05,0.125
0.0891634076833725,5e-05,0.3125
0.10952730476856232,5e-05,0.25
0.09596157819032669,5e-05,0.25
0.16734082996845245,5e-05,0.0
0.10617471486330032,5e-05,0.3125
0.10453084856271744,5e-05,0.3125
0.1136818528175354,5e-05,0.1875
0.09256959706544876,5e-05,0.0625
0.16563303768634796,5e-05,0.0
0.1116710677742958,5e-05,0.3125
0.09605596959590912,5e-05,0.375
0.11928121000528336,5e-05,0.1875
0.0893586128950119,5e-05,0.3125
0.09220043569803238,5e-05,0.3125
0.10273084044456482,5e-05,0.1875
0.08133287727832794,5e-05,0.25
0.10283391922712326,5e-05,0.1875
0.10852643847465515,5e-05,0.25
0.08980237692594528,5e-05,0.3125
0.09281767159700394,5e-05,0.3125
0.10467319190502167,5e-05,0.3125
0.0692083090543747,5e-05,0.3125
0.12426937371492386,5e-05,0.0625
0.14625847339630127,5e-05,0.125
0.10527195781469345,5e-05,0.375
0.09935127198696136,5e-05,0.1875
0.11023873090744019,5e-05,0.25
0.09677917510271072,5e-05,0.25
0.10726598650217056,5e-05,0.1875
0.1016680896282196,5e-05,0.25
0.10696180164813995,5e-05,0.125
0.09237351268529892,5e-05,0.3125
0.0886855199933052,5e-05,0.3125
0.09928205609321594,5e-05,0.25
0.08622019737958908,5e-05,0.3125
0.12141603231430054,5e-05,0.25
0.13492950797080994,5e-05,0.25
0.1472211331129074,5e-05,0.125
0.10905097424983978,5e-05,0.1875
0.09371576458215714,5e-05,0.3125
0.10274961590766907,5e-05,0.25
0.06618758291006088,5e-05,0.5
0.08770564943552017,5e-05,0.4375
0.113508440554142,5e-05,0.25
0.10275238007307053,5e-05,0.25
0.09951993823051453,5e-05,0.3125
0.13658477365970612,5e-05,0.125
0.1030670627951622,5e-05,0.375
0.14308936893939972,5e-05,0.4375
0.12338227033615112,5e-05,0.3125
0.10407216101884842,5e-05,0.4375
0.08594871312379837,5e-05,0.25
0.07628503441810608,5e-05,0.375
0.09534518420696259,5e-05,0.3125
0.08271266520023346,5e-05,0.4375
0.10331399738788605,5e-05,0.25
0.11394013464450836,5e-05,0.375
0.12800391018390656,5e-05,0.3125
0.1126290038228035,5e-05,0.375
0.12722468376159668,5e-05,0.0625
0.11461187154054642,5e-05,0.25
0.0969415232539177,5e-05,0.375
0.11131862550973892,5e-05,0.125
0.092533640563488,5e-05,0.375
0.09697607904672623,5e-05,0.3125
0.08970408886671066,5e-05,0.375
0.08210005611181259,5e-05,0.375
0.09754229336977005,5e-05,0.25
0.10996510088443756,5e-05,0.25
0.10729251801967621,5e-05,0.3125
0.10912514477968216,5e-05,0.3125
0.10030879080295563,5e-05,0.1875
0.1317918747663498,5e-05,0.1875
0.08051144331693649,5e-05,0.1875
0.10105424374341965,5e-05,0.0625
0.11240673810243607,5e-05,0.1875
0.1244899183511734,5e-05,0.125
0.08804205805063248,5e-05,0.375
0.08609060943126678,5e-05,0.375
0.1250009387731552,5e-05,0.1875
0.1038653701543808,5e-05,0.375
0.08991675823926926,5e-05,0.25
0.09174271672964096,5e-05,0.375
0.1000753864645958,5e-05,0.1875
0.09314633905887604,5e-05,0.25
0.11419788002967834,5e-05,0.1875
0.08315887302160263,5e-05,0.375
0.08421024680137634,5e-05,0.4375
0.09327855706214905,5e-05,0.25
0.10076512396335602,5e-05,0.1875
0.08237353712320328,5e-05,0.3125
0.09991727024316788,5e-05,0.1875
0.10313563793897629,5e-05,0.1875
0.08570628613233566,5e-05,0.3125
0.0973009243607521,5e-05,0.3125
0.10460009425878525,5e-05,0.25
0.11805561929941177,5e-05,0.3125
0.0967366173863411,5e-05,0.25
0.13765184581279755,5e-05,0.1875
0.11230894923210144,5e-05,0.25
0.08522119373083115,5e-05,0.375
0.14168791472911835,5e-05,0.125
0.11033321917057037,5e-05,0.125
0.08075042814016342,5e-05,0.25
0.0851188600063324,5e-05,0.3125
0.08448370546102524,5e-05,0.4375
0.12066100537776947,5e-05,0.3125
0.10466922074556351,5e-05,0.3125
0.0924743115901947,5e-05,0.3125
0.06915996968746185,5e-05,0.5
0.10896744579076767,5e-05,0.1875
0.0925077572464943,5e-05,0.1875
0.15445151925086975,5e-05,0.125
0.10802741348743439,5e-05,0.25
0.12149360030889511,5e-05,0.25
0.08267946541309357,5e-05,0.3125
0.10414430499076843,5e-05,0.25
0.11492079496383667,5e-05,0.4375
0.11875806748867035,5e-05,0.1875
0.10718346387147903,5e-05,0.3125
0.11325570940971375,5e-05,0.1875
0.11855565011501312,5e-05,0.1875
0.06911343336105347,5e-05,0.375
0.11601375043392181,5e-05,0.25
0.09461192041635513,5e-05,0.25
0.11632151901721954,5e-05,0.0625
0.10376300662755966,5e-05,0.25
0.09753803163766861,5e-05,0.3125
0.11516867578029633,5e-05,0.3125
0.07415924221277237,5e-05,0.375
0.10492541640996933,5e-05,0.1875
0.10259418934583664,5e-05,0.1875
0.12437982112169266,5e-05,0.25
0.07765860855579376,5e-05,0.5
0.1356392651796341,5e-05,0.125
0.08713719248771667,5e-05,0.3125
0.07478256523609161,5e-05,0.4375
0.1097361221909523,5e-05,0.125
0.07492741197347641,5e-05,0.4375
0.0728922113776207,5e-05,0.3125
0.09964977204799652,5e-05,0.25
0.11878064274787903,5e-05,0.1875
0.05902949720621109,5e-05,0.5625
0.1103435531258583,5e-05,0.3125
0.12304187566041946,5e-05,0.1875
0.09959498047828674,5e-05,0.25
0.13208138942718506,5e-05,0.25
0.11602874100208282,5e-05,0.3125
0.128915473818779,5e-05,0.125
0.11367319524288177,5e-05,0.25
0.08815573155879974,5e-05,0.375
0.12297037988901138,5e-05,0.25
0.128767192363739,5e-05,0.125
0.06072431057691574,5e-05,0.375
0.11811032891273499,5e-05,0.1875
0.1127597987651825,5e-05,0.125
0.09901516884565353,5e-05,0.375
0.11537179350852966,5e-05,0.0
0.12467387318611145,5e-05,0.1875
0.09987715631723404,5e-05,0.375
0.13298961520195007,5e-05,0.1875
0.08348489552736282,5e-05,0.4375
0.09641747176647186,5e-05,0.25
0.12759371101856232,5e-05,0.1875
0.10618095099925995,5e-05,0.125
0.07184499502182007,5e-05,0.25
0.09033139795064926,5e-05,0.3125
0.1375730037689209,5e-05,0.0
0.13416416943073273,5e-05,0.25
0.0918678343296051,5e-05,0.25
0.09532301127910614,5e-05,0.375
0.09549742192029953,5e-05,0.3125
0.09042675793170929,5e-05,0.25
0.1570056527853012,5e-05,0.0625
0.09343038499355316,5e-05,0.375
0.09146901965141296,5e-05,0.375
0.14333534240722656,5e-05,0.1875
0.0820237547159195,5e-05,0.375
0.09696627408266068,5e-05,0.25
0.1186368316411972,5e-05,0.1875
0.11403711140155792,5e-05,0.25
0.09373781085014343,5e-05,0.3125
0.10409127920866013,5e-05,0.3125
0.08852029591798782,5e-05,0.3125
0.09901365637779236,5e-05,0.0625
0.12663061916828156,5e-05,0.25
0.10906221717596054,5e-05,0.3125
0.0891694724559784,5e-05,0.1875
0.0979151800274849,5e-05,0.3125
0.10176728665828705,5e-05,0.25
0.09784164279699326,5e-05,0.1875
0.11792006343603134,5e-05,0.125
0.10167590528726578,5e-05,0.25
0.10507974028587341,5e-05,0.125
0.1011466458439827,5e-05,0.25
0.11472445726394653,5e-05,0.125
0.12110424786806107,5e-05,0.1875
0.1376599222421646,5e-05,0.3125
0.10757053643465042,5e-05,0.1875
0.09194939583539963,5e-05,0.125
0.10017187893390656,5e-05,0.25
0.11763253062963486,5e-05,0.1875
0.08637342602014542,5e-05,0.375
0.12016347050666809,5e-05,0.1875
0.12900754809379578,5e-05,0.125
0.1748298853635788,5e-05,0.25
0.10113475471735,5e-05,0.375
0.1061353012919426,5e-05,0.3125
0.10790487378835678,5e-05,0.3125
0.0965920239686966,5e-05,0.5
0.15760217607021332,5e-05,0.0625
0.10083425790071487,5e-05,0.25
0.12496992945671082,5e-05,0.1875
0.07657670229673386,5e-05,0.5
0.0998132973909378,5e-05,0.3125
0.15425390005111694,5e-05,0.125
0.11617051064968109,5e-05,0.1875
0.07669377326965332,5e-05,0.375
0.10386911779642105,5e-05,0.125
0.09137950837612152,5e-05,0.4375
0.09947951883077621,5e-05,0.1875
0.07999120652675629,5e-05,0.375
0.09316173940896988,5e-05,0.25
0.08308824896812439,5e-05,0.25
0.13407990336418152,5e-05,0.25
0.12443388253450394,5e-05,0.3125
0.08471890538930893,5e-05,0.4375
0.10200009495019913,5e-05,0.3125
0.0881802886724472,5e-05,0.3125
0.08974843472242355,5e-05,0.0625
0.13988511264324188,5e-05,0.25
0.12387195974588394,5e-05,0.0
0.12695449590682983,5e-05,0.3125
0.10041925311088562,5e-05,0.375
0.11393821984529495,5e-05,0.25
0.13501080870628357,5e-05,0.1875
0.09310226887464523,5e-05,0.25
0.11317063122987747,5e-05,0.25
0.09956581890583038,5e-05,0.25
0.08234246075153351,5e-05,0.4375
0.1329241394996643,5e-05,0.1875
0.12008484452962875,5e-05,0.1875
0.10631813853979111,5e-05,0.3125
0.13599899411201477,5e-05,0.125
0.09563834965229034,5e-05,0.25
0.11345002055168152,5e-05,0.25
0.0940440446138382,5e-05,0.1875
0.10045448690652847,5e-05,0.3125
0.07367566972970963,5e-05,0.375
0.10135635733604431,5e-05,0.1875
0.10308785736560822,5e-05,0.1875
0.09146091341972351,5e-05,0.375
0.11152388155460358,5e-05,0.1875
0.11562979966402054,5e-05,0.1875
0.15063974261283875,5e-05,0.1875
0.09068839997053146,5e-05,0.25
0.09973785281181335,5e-05,0.375
0.0856919214129448,5e-05,0.125
0.08779878914356232,5e-05,0.25
0.09827324748039246,5e-05,0.375
0.08542125672101974,5e-05,0.25
0.09009998291730881,5e-05,0.125
0.12384578585624695,5e-05,0.25
0.09827535599470139,5e-05,0.1875
0.10521970689296722,5e-05,0.1875
0.08438582718372345,5e-05,0.3125
0.09319663792848587,5e-05,0.3125
0.12377706915140152,5e-05,0.1875
0.10075939446687698,5e-05,0.125
0.13453641533851624,5e-05,0.125
0.09903591126203537,5e-05,0.125
0.08867199718952179,5e-05,0.25
0.09615980088710785,5e-05,0.125
0.12494607269763947,5e-05,0.3125
0.0947323814034462,5e-05,0.3125
0.12084785848855972,5e-05,0.1875
0.08297443389892578,5e-05,0.375
0.06721459329128265,5e-05,0.4375
0.09853652119636536,5e-05,0.375
0.07547193020582199,5e-05,0.4375
0.10102628171443939,5e-05,0.25
0.11046002060174942,5e-05,0.3125
0.12048310041427612,5e-05,0.375
0.11959539353847504,5e-05,0.125
0.08692289143800735,5e-05,0.3125
0.08385444432497025,5e-05,0.4375
0.08420035243034363,5e-05,0.3125
0.09090159833431244,5e-05,0.3125
0.11023956537246704,5e-05,0.1875
0.10676436871290207,5e-05,0.3125
0.08812406659126282,5e-05,0.4375
